tweet_id,tweet_date,tweet_source,tweet_text,tweet_user,tweet_favorites,tweet_retweets,
1.27E+18,18-06-2020 09:02,Twitter for Android,"RT @DebashishHiTs: From Telangana, Punjab to Bihar and Jharkhand, #WeStandWithINDIANArmy and that's what these #CongiCommies #PaifLibtards…",kavyahindu_13,0,10,
,,,,,,,
1.27E+18,18-06-2020 09:00,Twitter Web App,"the confusion was due to the name he shared with another soldier posted at Ladakh, who was martyred.
#indiavschina… https://t.co/pG7Nb1OAD9",TheRoundCircle1,1,0,
,,,,,,,
1.27E+18,18-06-2020 09:00,Twitter for iPhone,Congratulations to our nation #India on getting elected as non-permanent member #UnitedNationsSecurityCouncil for a… https://t.co/ooQsDB56GJ,DrMehndirattaA,2,0,
,,,,,,,
1.27E+18,18-06-2020 08:56,Twitter for Android,"RT @DebashishHiTs: From Telangana, Punjab to Bihar and Jharkhand, #WeStandWithINDIANArmy and that's what these #CongiCommies #PaifLibtards…",visionnewsmp,0,10,
,,,,,,,
1.27E+18,18-06-2020 08:56,Twitter for Android,Ask me any Questions India Vs China #AskNabarun  #IndiaChinaBorder #worldwar3  #indiavschina https://t.co/Elg24oPsxu,iam_Nabarun,0,0,
,,,,,,,
1.27E+18,18-06-2020 08:53,Twitter for Android,"Just saying.....
#IndianArmy #JaiHind #IndiaChinaFaceOff #IndiaChinaBorder #BoycottChineseProducts #indiavschina https://t.co/pStg65zv1Y",tanay_gautam,0,0,
,,,,,,,
1.27E+18,18-06-2020 08:42,Twitter for iPhone,"RT @iamDarrelC: Congratulations!!!

You're brain has been successfully deviated from Economy, GDP, Corona and more importantly PM Cares 

#…",RonilPhilips,0,1,
,,,,,,,
1.27E+18,18-06-2020 08:39,Twitter for Android,"You are awesome if you know why @ImranKhanPTI gets pissed off after hearing #NIYAZI.

#IndiaChinaFaceOff… https://t.co/mh5Px0dS7i",kumarbhupendra4,0,0,
,,,,,,,
1.27E+18,18-06-2020 08:35,Twitter for Android,"#indiavschina
A soldiers life matters too. Let's not view  this with the kaleidoscopic vision. 
#SoldiersLivesMatter",SushmaS46593369,0,0,
,,,,,,,
1.27E+18,18-06-2020 08:14,Twitter for Android,"Nice KD india

#indiavschina https://t.co/va03PgGRis",hungrysyed,0,0,
,,,,,,,
1.27E+18,18-06-2020 07:53,Twitter for iPhone,"RT @BaaghiTV: Let the truth never come out, Modi Government stopped journalists going to Ladakh

https://t.co/tROxkI7pXm

#IndianGovernment…",TeamMLucman,0,2,
,,,,,,,
1.27E+18,18-06-2020 07:44,Instagram,"A message for youth 🙏
https://t.co/Xz721QqDrD

#boycott #tiktok #indianarmy #boycottchina #indiavschina #youth https://t.co/sacLzl2eV4",thatnashediguy,0,0,
,,,,,,,
1.27E+18,18-06-2020 07:41,Twitter for Android,"RT @DebashishHiTs: From Telangana, Punjab to Bihar and Jharkhand, #WeStandWithINDIANArmy and that's what these #CongiCommies #PaifLibtards…",diptidange,0,10,
,,,,,,,
1.27E+18,18-06-2020 07:33,Twitter for Android,"RT @iamNaresh_P: हम सब आपके साथ है #IndianArmy 
Salute to our Brave Soldiers 🙏

#IndiaVsChina #IndiaChinaBorder #India #BoycottChina https:…",AmitSri16,0,4,
,,,,,,,
1.27E+18,18-06-2020 07:30,Twitter for Android,"Difference between #IndiavsChina
CHINA Occupies 🇭🇰 🇹🇼 &amp; TIBET
Meanwhile,
🇮🇳 Gives its land to 🇵🇰 &amp; 🇧🇩 Just for Peac… https://t.co/VHUnJCOGh9",kambojOffice,0,0,
,,,,,,,
1.27E+18,18-06-2020 07:25,Twitter Web App,"The most epic historical crossover is  finally here, a battle between Sun Zu and Chankia.
#laddakh #indiavschina",ComradeSorrow,1,0,
,,,,,,,
1.27E+18,18-06-2020 07:22,Twitter for Android,"DEAR INDIANS
Stop showing love for tiktok
It's time to show love for your country.
Serve your nation
Uninstall it n… https://t.co/mVc1FYQfaF",JaiRana786,1,0,
,,,,,,,
1.27E+18,18-06-2020 07:10,Twitter for Android,"Plzz #BoycottMadeInChina #BoycottChineseProduct #BoycottChina #BoycottChineseApp &amp; support
#IndianArmy… https://t.co/V8vtCX2fY5",AroraArpan,2,0,
,,,,,,,
1.27E+18,18-06-2020 07:08,Twitter Web App,"RT @BaaghiTV: Let the truth never come out, Modi Government stopped journalists going to Ladakh

https://t.co/tROxkI7pXm

#IndianGovernment…",AdnanImtiazJ,0,2,
,,,,,,,
1.27E+18,18-06-2020 07:04,Twitter for Android,"RT @ShashiAbhishek3: Chinese mall/electronic system/apps/gadgets.
Trending Boycott China.
#IndiaVsChina
#BoycottChina https://t.co/Vjc30IpD…",killer_jitu,0,1,
,,,,,,,
1.27E+18,18-06-2020 06:59,Twitter Web App,#indiavschina  #india claims china used barbarism  while india  killed 13 year old #felani no one was charged .Ever… https://t.co/R7Bi0KiKdM,noman7119,0,0,
,,,,,,,
1.27E+18,18-06-2020 06:51,Twitter Web App,"Let the truth never come out, Modi Government stopped journalists going to Ladakh

https://t.co/tROxkI7pXm… https://t.co/g8rjadU0Gf",BaaghiTV,4,2,
,,,,,,,
1.27E+18,18-06-2020 06:42,Twitter for Android,"Chinese mall/electronic system/apps/gadgets.
Trending Boycott China.
#IndiaVsChina
#BoycottChina https://t.co/Vjc30IpDU0",ShashiAbhishek3,2,1,
,,,,,,,
1.27E+18,18-06-2020 06:12,Twitter for Android,"India becomes member of UN Security Council.

Watch Now- https://t.co/OiokRmnbLL
https://t.co/OiokRmnbLL

Follow us… https://t.co/Ou5ds5n8oX",ActsWithFacts,1,0,
,,,,,,,
1.27E+18,18-06-2020 05:49,Twitter Web App,"Telangana BJP Leaders Pays Heartful Condolence To Martyred Col. Santhosh Babu | V6 News
Watch Vidoe &gt;&gt;… https://t.co/hFKfbaooDU",V6News,2,0,
,,,,,,,
1.27E+18,18-06-2020 05:47,Twitter for iPhone,What happened in #Dehli #Gujjrat #Kashmir ? Your supporters used similar tools for the minoroties haan ! Enjoy the… https://t.co/QLiFowVT7t,ausmangatech,0,0,
,,,,,,,
1.27E+18,18-06-2020 05:43,Twitter for iPhone,@ajaishukla @imMAK02 You and your supporters were using similar tools to beat up minorities in #India Now face the… https://t.co/55JH4s2OC1,ausmangatech,1,0,
,,,,,,,
1.27E+18,18-06-2020 05:32,Twitter for Android,"India wants peace, but is also able to respond appropriately on provocation.
#IndiaChinaFaceOff #indiavschina… https://t.co/Hoz63Z9Aw1",DaisySoni363,1,1,
,,,,,,,
1.27E+18,18-06-2020 05:21,Twitter for Android,"RT @DebashishHiTs: From Telangana, Punjab to Bihar and Jharkhand, #WeStandWithINDIANArmy and that's what these #CongiCommies #PaifLibtards…",Yogeshbanarasi,0,10,
,,,,,,,
1.27E+18,18-06-2020 04:45,Twitter Web App,"Instead of boycotting chinese products, we have to 1st boycott all those anti national assholes who are staying her… https://t.co/URz3T3vWGU",samarthnjain,1,0,
,,,,,,,
1.27E+18,18-06-2020 04:38,Twitter for Android,"Congratulations!!!

You're brain has been successfully deviated from Economy, GDP, Corona and more importantly PM C… https://t.co/x8hfmO5U4C",iamDarrelC,2,1,
,,,,,,,
1.27E+18,18-06-2020 03:52,js bot new,RT @UditMusic: It's a humble request to all my country lovers. #boycottchina #Indianarmy #mustwatch #influencer #viralpost #uninstalltiktok…,TheAnkitaa,0,1,
,,,,,,,
1.27E+18,18-06-2020 03:51,Twitter for Android,It's a humble request to all my country lovers. #boycottchina #Indianarmy #mustwatch #influencer #viralpost… https://t.co/DGM6rk7Kef,UditMusic,4,1,
,,,,,,,
1.27E+18,18-06-2020 03:48,Twitter for Android,"This country won't develop unless these people get little commonsense.. 😂😂

What is this #BharatVsChina trending ha… https://t.co/rzqNbgKbMz",iChanShekhar,0,0,
,,,,,,,
1.27E+18,18-06-2020 03:37,Twitter for Android,"RT @Chauhan__saheb: India getting support against China:

Taiwan
Tibet
Hong Kong
US media reports in favours of India.

China getting suppo…",govind_hatwal,0,1,
,,,,,,,
1.27E+18,18-06-2020 03:27,Twitter for Android,"RT @MannavMishra: Indo - China Conflict is demonstrated by below photo !!

#Indochina
#indiavschina https://t.co/3VVenTk5p4",Kay_abhiK,0,1,
,,,,,,,
1.27E+18,18-06-2020 03:19,Twitter Web App,This is new india #ckmkb #indiavschina #IndiaChinaFaceOff #wesupportindianarmy #IndianArmy #isupportindianarmy… https://t.co/aM5Leg42aW,Manish10204,1,0,
,,,,,,,
1.27E+18,18-06-2020 03:14,Twitter for iPhone,"Victory Without War ? 
Buy Local Sell Local 

#Bylocalselllocal #indiavschina #India #worldwar3 #Makeinlocal",StenetRoch,0,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='3b73d1ba8afe2bb1', url='https://api.twitter.com/1.1/geo/id/3b73d1ba8afe2bb1.json', place_type='city', name='Kanniyakumari', full_name='Kanniyakumari, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[77.516227, 8.077159], [77.567804, 8.077159], [77.567804, 8.142283], [77.516227, 8.142283]]]), attributes={})"
,,,,,,,
1.27E+18,18-06-2020 02:33,Twitter Web App,"This Time #China and #ChineseProducts will be thrown out of #Bharat

#IndiaVsChina #BoycottChina… https://t.co/700bpWKaqH",AskSabern,1,1,
,,,,,,,
1.27E+18,18-06-2020 02:17,Twitter for Android,Hey.. I know you are jobless but you are not useless so now go and delete tik tok from your phone and other Chinese… https://t.co/yVexHwurFJ,cm_yogiji,0,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='133eafffa4b1ca86', url='https://api.twitter.com/1.1/geo/id/133eafffa4b1ca86.json', place_type='admin', name='Uttar Pradesh', full_name='Uttar Pradesh, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[77.096236, 23.871941], [84.638873, 23.871941], [84.638873, 30.407576], [77.096236, 30.407576]]]), attributes={})"
,,,,,,,
1.27E+18,18-06-2020 00:11,Twitter for Android,@chillychill63 India is a peace loving country but if someone look towards us with bad interntions we will definite… https://t.co/Bo1oID8msV,manmeetnehru,0,0,
,,,,,,,
1.27E+18,18-06-2020 00:03,Twitter for Android,"It is the time to see which country is the actual friends of #India. #Russia #USA #Israel  #Japan #Australia .

Tou… https://t.co/q1uMCNjozK",manmeetnehru,0,0,
,,,,,,,
1.27E+18,17-06-2020 23:46,Twitter for iPhone,It’s funny to me that people think the US would be the ones start WW3... we got our own problems out here. Besides… https://t.co/yX9IaOJrfD,chillychill63,0,0,
,,,,,,,
1.27E+18,17-06-2020 23:35,Twitter Web App,Today Breaking News || 18 June 2020 || Nabin Patnaik New scheme Kalia Jo... https://t.co/f3A42Od3As via @YouTube… https://t.co/BN3RfBuac9,AmodiaKatha,0,0,
,,,,,,,
1.27E+18,17-06-2020 21:22,Twitter for Android,We salute this patriotism. 🇮🇳🙏 #IndiaChinaFaceOff  #IndianArmy  #indiavschina https://t.co/Z1odk6fgBq,ShefaliBansal05,0,0,
,,,,,,,
1.27E+18,17-06-2020 20:06,Twitter for Android,"RT @iamNaresh_P: हम सब आपके साथ है #IndianArmy 
Salute to our Brave Soldiers 🙏

#IndiaVsChina #IndiaChinaBorder #India #BoycottChina https:…",DebojoLal,0,4,
,,,,,,,
1.27E+18,17-06-2020 19:51,Twitter for Android,"RT @iamNaresh_P: हम सब आपके साथ है #IndianArmy 
Salute to our Brave Soldiers 🙏

#IndiaVsChina #IndiaChinaBorder #India #BoycottChina https:…",iamNaresh_P,0,4,
,,,,,,,
1.27E+18,17-06-2020 19:47,Twitter for iPhone,"You have option if u wanna go with OPTION .
#IndiaVSChina #bearishmarket #nifty",SumitSa38355133,0,0,
,,,,,,,
1.27E+18,17-06-2020 19:45,Twitter for Android,"RT @iamNaresh_P: हम सब आपके साथ है #IndianArmy 
Salute to our Brave Soldiers 🙏

#IndiaVsChina #IndiaChinaBorder #India #BoycottChina https:…",JAIN_24T,0,4,
,,,,,,,
1.27E+18,17-06-2020 19:43,Twitter Web App,China has mastery in foul play.since 1962 we lost at all front but now anyhow i dont wanna lose evn a inch of land.… https://t.co/FVT1zJnP89,vipulsinghvinit,1,0,
,,,,,,,
1.27E+18,17-06-2020 19:41,Twitter for Android,"हम सब आपके साथ है #IndianArmy 
Salute to our Brave Soldiers 🙏

#IndiaVsChina #IndiaChinaBorder #India #BoycottChina https://t.co/vKw2Wld7VF",iamNaresh_P,5,4,
,,,,,,,
1.27E+18,17-06-2020 19:29,Twitter Web App,"@HuXijin_GT Now you will see what india can do .
We will show you your status.. 
#ChineseVirus19 
#indiavschina… https://t.co/GpdCwCtdZv",m_lalitmohan,1,0,
,,,,,,,
1.27E+18,17-06-2020 19:18,Twitter for Android,"Everytime i see the news of the clash between india and china it just feels so bad ,hope things will be alright soo… https://t.co/TBPXgSwUMN",SagarCfg,0,0,
,,,,,,,
1.27E+18,17-06-2020 19:11,Twitter for iPhone,"When you take a small nap then wake and see #ww3 is trending 
#worldwar #indiavschina #ww3 https://t.co/UKBby6VQZQ",sandeep04516,3,0,
,,,,,,,
1.27E+18,17-06-2020 19:05,Twitter for Android,Can we see another surgical strike ?? @aajtak @TheLallantop @News24 #indiavschina @narendramodi @rajnathsingh @adgpi,Esadashiv,1,0,
,,,,,,,
1.27E+18,17-06-2020 19:04,Twitter for iPhone,"When they are trending without you🙁🙁 
#ww3
#worldwar3
#indiavschina https://t.co/H4JhjDC51s",sandeep04516,19,0,
,,,,,,,
1.27E+18,17-06-2020 18:47,Twitter for Android,"RT @mayur_ravariya: India Wants To Become The Next Superpower,
But Can India Even Beat China To Become The Next Global Leader.
A Short 12 M…",dhavalkavatra,0,1,
,,,,,,,
1.27E+18,17-06-2020 18:42,Twitter for iPhone,"RT @DebashishHiTs: From Telangana, Punjab to Bihar and Jharkhand, #WeStandWithINDIANArmy and that's what these #CongiCommies #PaifLibtards…",mystic_geminii5,0,10,
,,,,,,,
1.27E+18,17-06-2020 18:41,Twitter Web App,"Chinese would reply to any Indian Surgical strike surprises.

#LadakhBorder #indiavschina #IndiaChinaFaceOff… https://t.co/5Rrni4UFpS",PakistanToday,1,0,
,,,,,,,
1.27E+18,17-06-2020 18:37,Twitter for Android,"RT @DebashishHiTs: From Telangana, Punjab to Bihar and Jharkhand, #WeStandWithINDIANArmy and that's what these #CongiCommies #PaifLibtards…",DebashishHiTs,0,10,
,,,,,,,
1.27E+18,17-06-2020 18:27,Twitter for Android,"I hired that chainssoldiers beat Indian soldiers with that toy 🤣🤣🤣
#IndiaChinaFaceOff 
#indiavschina… https://t.co/0HUtMm4PzX",ShafeeqMughal7,1,0,
,,,,,,,
1.27E+18,17-06-2020 18:21,Twitter for Android,"#IndianArmyZindabad
#Indian #indiavschina
Every Indian Hindu be Like :- https://t.co/PrUD9T2WZl",HrHariomVerma,1,0,
,,,,,,,
1.27E+18,17-06-2020 18:13,Twitter for Android,"Are we getting fooled by this trend to boycott Chinese companies 
#HindiChiniByeBye 
#IndiaChinaFaceOff 
#indiavschina",dhruvvgupta,0,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='504e739994acf111', url='https://api.twitter.com/1.1/geo/id/504e739994acf111.json', place_type='city', name='Kanpur', full_name='Kanpur, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[80.125067, 26.177178], [80.567058, 26.177178], [80.567058, 26.63457], [80.125067, 26.63457]]]), attributes={})"
,,,,,,,
1.27E+18,17-06-2020 18:10,Twitter Web App,"RT @DebashishHiTs: From Telangana, Punjab to Bihar and Jharkhand, #WeStandWithINDIANArmy and that's what these #CongiCommies #PaifLibtards…",rameshsethu,0,10,
,,,,,,,
1.27E+18,17-06-2020 17:59,Twitter for Android,"Photo Of The Day From The #TaiwanNews ..
#HindiChiniByeBye #WeStandWithINDIANArmy #worldwar3 #ModiStrongestPmEver… https://t.co/xkMHA7dboV",NAMDEVKARTAVYA,1,0,
,,,,,,,
1.27E+18,17-06-2020 17:47,Twitter for Android,"Salute to Brave Soldiers of Indian Army...🇮🇳
@adgpi 
#BoycottChineseProducts #BoycottChina #galwanvalleyclash… https://t.co/HuQguqHONJ",ASHWIN140,4,0,
,,,,,,,
1.27E+18,17-06-2020 17:36,Twitter for Android,"From Telangana, Punjab to Bihar and Jharkhand, #WeStandWithINDIANArmy and that's what these #CongiCommies… https://t.co/zcOOd1kfD5",DebashishHiTs,7,10,
,,,,,,,
1.27E+18,17-06-2020 17:29,Twitter for Android,"Its not me, its Taiwan who has printed this on the front of their news paper. Jai shree Ram, Bharat mata ki jay!!… https://t.co/HUxYFbrBlj",AnkitMi96624970,0,0,
,,,,,,,
1.27E+18,17-06-2020 17:29,Twitter for Android,"what i always feel is, we as a humans we all are one, countries are just illusions created by one.lets update don't… https://t.co/9MxaLERQAY",mr_magnetic__,0,0,
,,,,,,,
1.27E+18,17-06-2020 17:28,Twitter Web App,Traitors like @AltNews  are busy in tweeting against our country in the name of factcheck and this way supporting o… https://t.co/ga2H0ThDqI,arithoti,0,0,
,,,,,,,
1.27E+18,17-06-2020 17:28,Twitter for Android,"Indo - China Conflict is demonstrated by below photo !!

#Indochina
#indiavschina https://t.co/3VVenTk5p4",MannavMishra,2,1,
,,,,,,,
1.27E+18,17-06-2020 17:24,Twitter Web App,"RT @InfoKVN: ""War is neither glamorous nor attractive. It is monstrous. Its very nature is one of tragedy and suffering.""
- The Dalai Lama…",bhand_atma92,0,1,
,,,,,,,
1.27E+18,17-06-2020 17:22,Twitter for Android,"RT @jivanchavan: Photo of the Day: India's Rama takes on China's dragon - Taiwan News.. 

https://t.co/s2LuKW73eW

#indiavschina 
#IndiaChi…",vin_sha80,0,1,
,,,,,,,
1.27E+18,17-06-2020 17:20,Twitter for Android,"@DhruvPanchal29 @pinakvyas14 @pandyarutvik @eduakki 
#thetelegraphshouldlearn
#thetelegraphgharkabhedi… https://t.co/HHphNKddgF",pandyamanan98,1,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='272983f6b52c196e', url='https://api.twitter.com/1.1/geo/id/272983f6b52c196e.json', place_type='city', name='Ahmadabad City', full_name='Ahmadabad City, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[72.4367386, 22.9232559], [72.7037246, 22.9232559], [72.7037246, 23.1046616], [72.4367386, 23.1046616]]]), attributes={})"
,,,,,,,
1.27E+18,17-06-2020 17:20,Twitter for Android,RT @JainSarcastic: What Options Do we have ? High Time we have our Own #apple &amp; #Samsung  #HindiCheeniByeBye #boycotttiktok #BanTikTokInInd…,RaghvendraSS,0,1,
,,,,,,,
1.27E+18,17-06-2020 17:19,Twitter for Android,"Salute to the brave soldiers who lost their lives for the country. We are proud of our army and their bravery.
Its… https://t.co/PmNZHY4yUt",Shivani_1738,4,0,
,,,,,,,
1.27E+18,17-06-2020 17:15,Twitter Web App,"🙏please remove this apps from own device🙏
................................
jiske phone mein ye hua vo apne aap ko c… https://t.co/hrYRByfS89",Harshit29122001,4,0,
,,,,,,,
1.27E+18,17-06-2020 17:13,Twitter for Android,"Keep calm and trust Narendra Modi ji , This is not 1962! #indiavschina #BoycottChineseProduct",Biplabdas1437,0,0,
,,,,,,,
1.27E+18,17-06-2020 17:13,Twitter for Android,"Words cannot describe the pain for the officers and men who sacrificed their lives for our country.

My condolences… https://t.co/pe18QjIixD",angrysuhail,1,0,
,,,,,,,
1.27E+18,17-06-2020 17:11,Twitter for Android,"Traitors are busy in tweeting against our country and this way supporting our enemies.
You will be hanged till deat… https://t.co/1ObQBG0WAG",30sumitsingh,4,0,
,,,,,,,
1.27E+18,17-06-2020 17:10,Twitter for Android,@republic When India became Bharat ??. Wrong direction will lead to big problems.  Pl change n work with profession… https://t.co/D89eBsbi3W,Karthikeyan0531,0,0,
,,,,,,,
1.27E+18,17-06-2020 17:10,Twitter for iPhone,"RT @naveenjindalbjp: PM Narendra Modi gives tough message to China
.
.
. 
#NarendraModi  #IndianArmy

#TrustNaMo #galvanvalley #IndiaVsChin…",Aneesh_agrawal,0,4,
,,,,,,,
1.27E+18,17-06-2020 17:05,Twitter for iPhone,What Options Do we have ? High Time we have our Own #apple &amp; #Samsung  #HindiCheeniByeBye #boycotttiktok… https://t.co/BQUX0MLj1E,JainSarcastic,3,1,
,,,,,,,
1.27E+18,17-06-2020 17:04,Twitter for Android,"Time has come to pay some  contribution to our country.
Let whole country stand unite with Indian Army and stand ag… https://t.co/myOikTaseb",OmPardhi5,2,0,
,,,,,,,
1.27E+18,17-06-2020 17:02,Twitter for Android,Tributes to the martyrs who lost their lives protecting our nation in Eastern Ladakh. Their supreme sacrifice will… https://t.co/VU4YzGOIQ7,Biplabdas1437,1,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='4c0554de3037a1cd', url='https://api.twitter.com/1.1/geo/id/4c0554de3037a1cd.json', place_type='city', name='Cuttack', full_name='Cuttack, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[85.73406, 20.03944], [86.28391, 20.03944], [86.28391, 20.699481], [85.73406, 20.699481]]]), attributes={})"
,,,,,,,
1.27E+18,17-06-2020 16:59,Twitter for Android,"RIP soldiers 🇮🇳🇮🇳🙌🙌
#OmShanti #IndianArmy #indiavschina #BharatVsChina 
#HindiChiniByeBye https://t.co/IOXHdmSxva",journoharshit,0,0,
,,,,,,,
1.27E+18,17-06-2020 16:58,Twitter Web App,"""War is neither glamorous nor attractive. It is monstrous. Its very nature is one of tragedy and suffering.""
- The… https://t.co/6poukuDs2z",InfoKVN,1,1,
,,,,,,,
1.27E+18,17-06-2020 16:57,Twitter for Android,"India getting support against China:

Taiwan
Tibet
Hong Kong
US media reports in favours of India.

China getting s… https://t.co/Logw4goPF4",Chauhan__saheb,4,1,
,,,,,,,
1.27E+18,17-06-2020 16:57,Twitter Web App,"Don't use the hashtag #BHARATVSCHINA 
Pls use it as #indiavschina. Our nation is done any name change@republic @PMOIndia",219d2439166f4a4,1,0,
,,,,,,,
1.27E+18,17-06-2020 16:57,Twitter for iPhone,"RT @KhushwantYadav3: Photo from Taiwan's reputed news agency Taiwan News
#indiavschina
#IndiaChinaFaceOff
#Taiwan https://t.co/0TXtxk9zJM",Ken66027435,0,3,
,,,,,,,
1.27E+18,17-06-2020 16:55,Twitter for Android,"#HindiCheeniByeBye
#indiavschina
#BoycottChineseProduct
This is Trending That's Good But Do Stop Here Deleting All… https://t.co/mJGW7kflPn",ravindra1137,0,0,
,,,,,,,
1.27E+18,17-06-2020 16:52,Twitter for iPhone,Bas itna yaad rahe ek saathi aur bhi tha.....and stand by our side when clouds of sorrow tries to hang over . Our g… https://t.co/Vrf6CQqyge,flying_dagger7,0,0,
,,,,,,,
1.27E+18,17-06-2020 16:52,Twitter for Android,"RT @KhushwantYadav3: Photo from Taiwan's reputed news agency Taiwan News
#indiavschina
#IndiaChinaFaceOff
#Taiwan https://t.co/0TXtxk9zJM",GameOT2020,0,3,
,,,,,,,
1.27E+18,17-06-2020 16:49,Twitter for Android,"RT @KhushwantYadav3: Photo from Taiwan's reputed news agency Taiwan News
#indiavschina
#IndiaChinaFaceOff
#Taiwan https://t.co/0TXtxk9zJM",Kumarjkumbhar,0,3,
,,,,,,,
1.27E+18,17-06-2020 16:48,Twitter for Android,"Its high time to realise its  #IndiaVsChina not #BJPvsChina
So stop doing politics now &amp; support this movement.… https://t.co/47F2SLva4B",HappySrivasta12,2,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='667dd44a16e84e94', url='https://api.twitter.com/1.1/geo/id/667dd44a16e84e94.json', place_type='city', name='Jamshedpur', full_name='Jamshedpur, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[86.067565, 22.212044], [86.893547, 22.212044], [86.893547, 23.015979], [86.067565, 23.015979]]]), attributes={})"
,,,,,,,
1.27E+18,17-06-2020 16:47,Twitter for Android,"Photo from Taiwan's reputed news agency Taiwan News
#indiavschina
#IndiaChinaFaceOff
#Taiwan https://t.co/0TXtxk9zJM",KhushwantYadav3,8,3,
,,,,,,,
1.27E+18,17-06-2020 16:43,Twitter for Android,"RT @AbhijeetBwi: Boycott Made in china product
#WeStandWithINDIANArmy #WeSupportIndianArmy #indiavschina #HindiChiniByeBye https://t.co/RbX…",katkar_vaishali,0,1,
,,,,,,,
1.27E+18,17-06-2020 16:42,Twitter for Android,"Boycott Made in china product
#WeStandWithINDIANArmy #WeSupportIndianArmy #indiavschina #HindiChiniByeBye https://t.co/RbXs7GdRL5",AbhijeetBwi,3,1,
,,,,,,,
1.27E+18,17-06-2020 16:33,Twitter for Android,"#indiavschina
#IndianArmy
#youtubevideo
Link
👇
https://t.co/qQ8CAUSxMS",SUBIR70455744,0,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='70957ac3123b3249', url='https://api.twitter.com/1.1/geo/id/70957ac3123b3249.json', place_type='city', name='Kolkata', full_name='Kolkata, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]), attributes={})"
,,,,,,,
1.27E+18,17-06-2020 16:31,Twitter for Android,"RT @im_sachin11: #WeStandWithIndianArmy
Rip Indian Soldiers those Martyed in Galwan Valley #indiavschina https://t.co/waaDST2x0q",Being_Asif8,0,1,
,,,,,,,
1.27E+18,17-06-2020 16:25,Twitter for Android,"Wrote a poem for the great and brave soldiers who are fighting with hands. @DrKumarVishwas

https://t.co/1lJGxquzgf… https://t.co/p5wTe11diY",vdeep27,2,0,
,,,,,,,
1.27E+18,17-06-2020 16:23,Twitter for Android,"Pehle decide karte hai whether it is #BJPvsChina or #IndiavsChina

#LadakhStandoff #Ladakh #galwanvalleyclash… https://t.co/Dlk9PwWixE",NikhilSarvankar,1,0,
,,,,,,,
1.27E+18,17-06-2020 16:21,Twitter for Android,"The Photo viral in Taiwanese Paper.
#ramavsdragon
#indiavschina 
#IndianArmy 
#IndiaChinaBorder https://t.co/TUowdZULhL",RanaShivamV1,0,0,
,,,,,,,
1.27E+18,17-06-2020 16:20,Twitter for Android,"@NareshP58821460 @sudhirchaudhary We have to boycott china product.
I am with indian army..
#proudtobeindian… https://t.co/VZjNexvhCt",gopesh_shakya,2,0,
,,,,,,,
1.27E+18,17-06-2020 16:17,Twitter for Android,Action le lia geya #IndiaChinaFaceOff #indiavschina @RubikaLiyaquat  @ABPNews https://t.co/PQwWpSBzg7,Biplabdas1437,0,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='4c0554de3037a1cd', url='https://api.twitter.com/1.1/geo/id/4c0554de3037a1cd.json', place_type='city', name='Cuttack', full_name='Cuttack, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[85.73406, 20.03944], [86.28391, 20.03944], [86.28391, 20.699481], [85.73406, 20.699481]]]), attributes={})"
,,,,,,,
1.27E+18,17-06-2020 16:14,Twitter for iPhone,"We can hurt China by hurting their economy. 
China never cared about lives. 
#indiavschina #stopimport #BoycottChineseProduct",AkshaySaxena12,3,0,
,,,,,,,
